county,decade,elect_infrastructure,pct_elect,HDI,housing_value,area
1426,9,1,.92013979,.667,13.292515,354.7000122070313
1426,10,1,.99425751,.76300001,18.837761,353.7999877929688
1427,6,1,,,,313
1427,7,1,.44576445,.64399999,19.600433,313
1427,8,1,.640625,.59499997,20.777311,313
1427,9,1,.94054466,.67000002,15.735438,348.5
1427,10,1,.98451984,.73800004,21.123611,347.6000061035156
1428,6,1,,,,326
1428,7,1,.22547585,.41,10.49824,326
1428,8,1,.49498525,.53899997,12.703395,326
1428,9,1,.87183833,.60900003,10.547097,343.5
1428,10,1,.97110152,.71200001,15.539124,342.6000061035156
1429,6,1,,,,442
1429,7,1,.72268164,.53800005,21.335835,442
1429,8,1,.92933691,.66499996,25.329834,442
1429,9,1,.99655896,.69999999,21.006838,465.7000122070313
1429,10,1,.99786836,.75300002,26.223005,464.6000061035156
1430,6,1,,,,148
1430,7,1,.75426006,.64700001,22.55135,148
1430,8,1,.86941093,.61500001,19.606468,148
1430,9,1,.98658007,.69,12.534787,139.3999938964844
1430,10,1,.99482727,.75300002,18.341049,139
1431,6,1,,,,439
1431,7,1,.28353024,.64200002,13.066148,439
1431,8,1,.53000605,.60899997,16.507826,439
1431,9,1,.8646093,.68099999,13.587169,429.6000061035156
1431,10,1,.97771722,.77099997,18.729975,428.5
1432,6,1,,,,290
1432,7,1,.43209377,.51999998,16.222698,290
1432,8,1,.60140717,.69699997,19.151525,290
1432,9,1,.83358729,.70599997,19.834826,360.7000122070313
1432,10,1,.94202346,.78999996,30.069994,359.7999877929688
1433,6,1,,,,339
1433,7,1,.28737691,.51300001,11.986054,339
1433,8,1,.65332222,.639,17.467888,339
1433,9,1,.97183377,.72100002,17.759611,363.2999877929688
1433,10,1,.99253792,.78600001,27.537741,362.8999938964844
1434,6,1,,,,77
1434,7,1,.80015343,.64600003,20.883272,77
1434,8,1,.89228159,.66100001,22.130056,77
1434,9,1,.98170763,.69400001,15.543279,77.5
1434,10,1,.99548686,.77499998,22.099382,77.30000305175781
1436,6,0,,,,306
1436,7,0,.5457592,.58499998,16.76783,306
1436,8,1,.63748932,.60399997,19.379717,306
1436,9,1,.93054569,.66899997,17.006512,302.2000122070313
1436,10,1,.96688896,.73299998,21.407116,301.3999938964844
1438,6,1,,,,130
1438,7,1,.93778419,.70999998,59.031502,130
1438,8,1,.97034973,.76899999,58.892456,130
1438,9,1,.9986937,.81699997,54.724682,131.8000030517578
1438,10,1,.99875838,.88600004,58.178474,131.5
1439,6,1,,,,1009
1439,7,1,.76038253,.64699996,29.553753,1009
1439,8,1,.86570686,.722,33.373608,1009
1439,9,1,.95797199,.73499995,18.326715,935
1439,10,1,.99102741,.81,25.208897,932.5999755859375
1440,6,1,,,,620
1440,7,1,.58390206,.64599997,21.597855,620
1440,8,1,.81052631,.667,24.755295,620
1440,9,1,.97735107,.71999997,13.045842,582.2000122070313
1440,10,1,.99088717,.77099997,21.269917,580.7000122070313
1441,6,0,,,,917
1441,7,.33333334,.19200812,.435,10.564975,917
1441,8,1,.51380092,.699,20.160936,917
1441,9,1,.75726485,.71399999,14.206545,930.7000122070313
1441,10,1,.89580423,.77700001,18.221653,928.5
1442,6,0,,,,273
1442,7,0,.3918919,.46899998,14.039097,273
1442,8,1,.47724137,.58099997,15.169737,273
1442,9,1,.83950448,.64600003,14.23917,302.7999877929688
1442,10,1,.96140456,.73000002,17.389971,302
1443,6,1,,,,462
1443,7,1,.37855276,.51899999,16.92025,462
1443,8,1,.58241242,.676,19.414724,462
1443,9,1,.88254821,.69400001,14.913033,463.2999877929688
1443,10,1,.97155982,.77200001,19.941116,462.1000061035156
1444,6,1,,,,868
1444,7,1,.28615505,.38800001,11.953703,868
1444,8,1,.55794948,.57100004,18.508787,868
1444,9,1,.87684453,.671,13.316412,843.5
1444,10,1,.96412587,.73699999,19.436916,841.4000244140625
1445,6,1,,,,444
1445,7,1,.44389844,.59400004,17.562634,444
1445,8,1,.63548625,.676,15.079139,444
1445,9,1,.91794354,.67799997,14.099555,479
1445,10,1,.99196374,.73900002,19.414803,477.7000122070313
1446,6,1,,,,1171
1446,7,1,.95177084,.70200002,52.171322,1171
1446,8,1,.97734255,.759,55.074261,1171
1446,9,1,.9986521,.79800004,46.442093,1264.199951171875
1446,10,1,.99920368,.84199995,52.028145,1261.099975585938
1447,6,1,,,,854
1447,7,1,.27599654,.61500001,11.520238,854
1447,8,1,.34621921,.53999996,11.91153,854
1447,9,1,.67076027,.66399997,8.5999546,817.7000122070313
1447,10,1,.89102721,.73399997,16.705805,815.5999755859375
1448,6,1,,,,1027
1448,7,1,.32563511,.62099999,13.032931,1027
1448,8,1,.49935848,.52999997,15.652449,1027
1448,9,1,.85683566,.671,13.780557,1030.800048828125
1448,10,1,.96024925,.741,18.344687,1028.099975585938
1449,6,1,,,,228
1449,7,1,.90173417,.55599999,26.700838,228
1449,8,1,.95698935,.71899998,24.670959,228
1449,9,1,.99816889,.72499996,22.993097,251.3000030517578
1449,10,1,.99853432,.78200001,29.357246,250.6999969482422
1451,6,1,,,,477
1451,7,1,.48172641,.61800003,16.356012,477
1451,8,1,.65355086,.58500004,18.780298,477
1451,9,1,.89197713,.671,15.135154,541.7000122070313
1451,10,1,.97495103,.74199998,19.432447,540.2999877929688
1452,6,1,,,,341
1452,7,1,.18110237,.43800002,11.423545,341
1452,8,1,.4872337,.57099998,14.164631,341
1452,9,1,.92198217,.67800003,11.937324,356.1000061035156
1452,10,1,.98698211,.76199996,17.898848,354.7000122070313
1453,6,1,,,,956
1453,7,1,.092312172,.426,7.3246698,956
1453,8,1,.28373608,.486,8.4911938,956
1453,9,1,.72948426,.62800002,9.3429785,940.7000122070313
1453,10,1,.92212427,.73100001,15.026758,938.2999877929688
1454,6,1,,,,357
1454,7,1,.17349027,.61399996,11.393204,357
1454,8,1,.32760033,.56400001,11.54575,357
1454,9,1,.79345685,.61699998,8.8067579,396.2000122070313
1454,10,1,.96194541,.71199995,13.877442,395.2000122070313
1455,6,1,,,,849
1455,7,1,.62009054,.63300002,20.917002,849
1455,8,1,.84589237,.69099998,26.7209,849
1455,9,1,.97669458,.69999999,17.288048,772.4000244140625
1455,10,1,.99641877,.79000002,22.136618,770.5
1456,6,1,,,,610
1456,7,1,.2684162,.63600004,9.0612373,610
1456,8,1,.39466158,.54000002,10.067754,610
1456,9,1,.7636137,.648,7.7614999,590.9000244140625
1456,10,1,.87218916,.72299999,13.938806,589.4000244140625
1457,6,1,,,,1312
1457,7,1,.65896147,.653,27.610928,1312
1457,8,1,.82764488,.713,26.18038,1312
1457,9,1,.94214606,.72299999,19.998762,1308.099975585938
1457,10,1,.99211806,.77600002,23.869616,1304.699951171875
1458,6,1,,,,168
1458,7,1,.83583856,.63500005,42.97773,168
1458,8,1,.9561165,.73399997,43.247341,168
1458,9,1,.99161839,.76899999,26.023857,182.8000030517578
1458,10,1,.99607635,.815,29.361313,182.3000030517578
1459,6,1,,,,848
1459,7,1,.66334975,.65499997,27.385633,848
1459,8,1,.91623855,.70899999,33.060898,848
1459,9,1,.98637033,.73900002,21.757109,835.9000244140625
1459,10,1,.99370193,.80511314,24.623625,833.7999877929688
1460,6,1,,,,506
1460,7,1,.57208478,.542,22.461267,506
1460,8,1,.82308125,.69699997,23.136038,506
1460,9,1,.98195463,.71732718,16.938667,631.5999755859375
1460,10,1,.99259955,.79160947,19.856491,630.0999755859375
1461,6,0,,,,802
1461,7,0,.25552252,.46900001,10.422397,802
1461,8,1,.35968959,.51700002,10.873588,802
1461,9,1,.74862021,.65400004,11.423208,814.5
1461,10,1,.95859385,.72843736,16.028292,812.2999877929688
1462,6,1,,,,4469
1462,7,1,.53497303,.611,21.662472,4469
1462,8,1,.74689072,.64099997,22.673176,4469
1462,9,1,.93665338,.68320596,17.401628,4851.10009765625
1462,10,1,.98275101,.74984187,19.716574,4838.2998046875
1463,6,.80000001,,,,1356
1463,7,.80000001,.39626914,.63496494,17.945192,1356
1463,8,1,.59199911,.64283884,20.211964,1356
1463,9,1,.9013074,.68630093,14.508782,1342.400024414063
1463,10,1,.96697152,.77255499,21.176756,1338.900024414063
1464,6,1,,,,693
1464,7,1,.29793414,.44600001,12.435444,693
1464,8,1,.64621466,.59100002,17.020205,693
1464,9,1,.9564743,.69300002,15.464265,693.2000122070313
1464,10,1,.98956531,.77726924,19.777193,691.4000244140625
1465,6,1,,,,526
1465,7,1,.34630477,.47399998,11.686874,526
1465,8,1,.70330715,.551,15.548372,526
1465,9,1,.97524405,.65700001,16.589281,572.2000122070313
1465,10,1,.99081612,.73516959,21.972166,570.7999877929688
1466,6,1,,,,1584
1466,7,1,.52033859,.51535344,17.505091,1584
1466,8,1,.8480261,.6491397,22.274059,1584
1466,9,1,.97231364,.67931455,17.251884,1599
1466,10,1,.99450332,.76265997,24.535442,1595.5
1467,6,.2,,,,1424
1467,7,.2,.4088254,.43332118,18.033163,1424
1467,8,1,.64776552,.62113798,22.365292,1424
1467,9,1,.90139723,.70075119,17.301912,1359.599975585938
1467,10,1,.98244244,.78056443,22.335281,1355.900024414063
1468,6,.90909094,,,,1997
1468,7,.90909094,.50838459,.63,22.794493,1997
1468,8,1,.71830034,.69,27.167965,1997
1468,9,1,.95906371,.72163486,22.972513,2242.10009765625
1468,10,1,.99096084,.78207761,24.486574,2236.5
1469,6,1,,,,718
1469,7,1,.36792409,.565,15.379447,718
1469,8,1,.75602919,.59299999,19.922989,718
1469,9,1,.96850348,.66299999,15.992972,748.4000244140625
1469,10,1,.99803364,.74491024,24.291321,746.5
1470,6,0,,,,614
1470,7,0,.32343751,.447,12.888002,614
1470,8,1,.45431703,.58900005,13.49766,614
1470,9,1,.78193802,.65799999,12.319708,577.5
1470,10,1,.95347279,.71651798,18.202991,575.9000244140625
1471,6,1,,,,776
1471,7,1,.72831649,.542,22.290411,764
1471,8,1,.94312221,.65200001,26.488091,764
1471,9,1,.99609786,.70700002,18.976728,800.9000244140625
1471,10,1,.99786866,.75205743,26.221176,798.2999877929688
1472,6,1,,,,1080
1472,7,1,.8645004,.65999997,31.968151,1080
1472,8,1,.94108433,.71799999,33.705441,1080
1472,9,1,.99256337,.7452895,19.35997,1017.200012207031
1472,10,1,.99464375,.7987048,25.628084,1014.599975585938
1473,6,1,,,,602
1473,7,1,.61147952,.61899996,22.208296,602
1473,8,1,.77316713,.67699999,25.54587,602
1473,9,1,.95655876,.71000004,16.859032,583.7000122070313
1473,10,1,.98518759,.78536612,22.12697,582.2999877929688
1474,6,1,,,,1403
1474,7,1,.68405282,.65200001,28.235487,1403
1474,8,1,.88895315,.70999998,32.011848,1403
1474,9,1,.98194146,.7524038,23.705257,1392.5
1474,10,1,.98798358,.80177903,26.695507,1389
1475,6,.66666669,,,,757
1475,7,.66666669,.41673639,.54700005,16.341873,757
1475,8,1,.58929497,.61399996,18.603586,757
1475,9,1,.87554401,.69400001,14.548141,704.7000122070313
1475,10,1,.97372544,.75434327,20.427183,702.7999877929688
1476,6,.80000001,,,,1640
1476,7,1,.16082862,.56099999,7.8249192,1640
1476,8,1,.36385626,.442,10.645932,1640
1476,9,1,.7755245,.68399996,8.6143084,1579.699951171875
1476,10,1,.9459697,.70207691,12.099692,1575.400024414063
1477,6,1,,,,322
1477,7,1,.33136937,.477,13.98948,322
1477,8,1,.67640865,.62200004,19.662788,322
1477,9,1,.97576714,.69499999,14.082,394.2000122070313
1477,10,1,.99555129,.78308266,19.937359,393.2000122070313
1478,6,1,,,,522
1478,7,1,.69703591,.66299999,26.865471,522
1478,8,1,.91585404,.704,31.172762,522
1478,9,1,.9861725,.72500002,14.90917,544.5999755859375
1478,10,1,.9963063,.77756697,22.955706,543.2000122070313
1479,6,1,,,,416
1479,7,1,.66397852,.50699997,26.232681,416
1479,8,1,.88649261,.73500001,25.621069,416
1479,9,1,.98956639,.75100005,22.359308,412.8999938964844
1479,10,1,.99188524,.81200004,27.490419,411.7999877929688
1480,6,1,,,,240
1480,7,1,.29067931,.44499999,9.4241047,183
1480,8,1,.70173103,.64399999,20.277771,183
1480,9,1,.98659575,.72399998,16.988623,211.3999938964844
1480,10,1,1,.79500002,23.692644,210.8000030517578
1481,6,1,,,,435
1481,7,1,.64875448,.50400001,25.808605,435
1481,8,1,.94414824,.72600001,26.834335,435
1481,9,1,1,.72599995,21.372229,474.6000061035156
1481,10,1,.99789751,.78599995,23.472641,473.3999938964844
1485,6,1,,,,378
1485,7,1,.26653308,.373,7.9529405,378
1485,8,1,.7988506,.65500003,16.284374,378
1485,9,1,.97458982,.72300005,16.300097,317
1485,10,1,.98803484,.76599997,20.168356,316.1000061035156
1486,6,1,,,,943
1486,7,1,.68299574,.52399999,26.749237,943
1486,8,1,.95367068,.71399999,27.500698,943
1486,9,1,.98800647,.76299995,21.591181,930.5
1486,10,1,.99732763,.82300001,26.232935,929.5
1487,6,1,,,,332
1487,7,1,.25426242,.39700001,8.6811314,332
1487,8,1,.62006319,.62,12.326507,332
1487,9,1,.93064326,.69999999,13.331477,319.1000061035156
1487,10,1,1,.77399999,19.414125,318.2000122070313
1489,6,0,,,,318
1489,7,0,.41322833,.43199998,14.71305,318
1489,8,0,.6908859,.671,16.360342,318
1489,9,1,.94103962,.72899997,14.198638,347.2000122070313
1489,10,1,.99153739,.77200001,19.721184,346.2999877929688
1490,6,1,,,,151
1490,7,1,.56179774,.38699999,11.064808,151
1490,8,1,.86284292,.493,13.504059,151
1490,9,1,.99422175,.65399998,8.7574501,153
1490,10,1,.9553259,.73000002,18.073141,152.6000061035156
1492,6,1,,,,128
1492,7,1,.91392326,.648,40.633942,122
1492,8,1,.96420908,.75099999,40.733879,122
1492,9,1,.99120051,.79799998,30.695391,133.8999938964844
1492,10,1,.99843508,.84000003,46.465683,133.6000061035156
1493,6,1,,,,442
1493,7,1,.89083034,.551,31.676216,442
1493,8,1,.97780567,.72000003,34.251392,442
1493,9,1,.99627513,.74900001,27.548574,447.1000061035156
1493,10,1,.99774283,.80599999,30.625721,446
1494,6,1,,,,313
1494,7,1,.8340081,.46600002,24.716131,313
1494,8,1,.94507575,.68099999,25.214687,313
1494,9,1,.99497092,.75200003,18.672621,327.3999938964844
1494,10,1,1,.80400002,27.824026,326.6000061035156
1495,6,1,,,,708
1495,7,1,.4100529,.45899999,13.144797,708
1495,8,1,.74042028,.62299997,17.681896,708
1495,9,1,.96083105,.71700001,14.188339,738.2000122070313
1495,10,1,.98042816,.76799995,18.653481,736.4000244140625
1496,6,0,,,,302
1496,7,0,.18450561,.333,6.7876902,302
1496,8,0,.70512819,.59299999,13.422006,302
1496,9,1,.94127125,.70100003,11.684252,321.7000122070313
1496,10,1,1,.75200003,17.517685,320.8999938964844
1497,6,1,,,,112
1497,7,1,.7453348,.49400002,26.012417,112
1497,8,1,.90678245,.71600002,32.564301,112
1497,9,1,.9946605,.78099996,25.008812,121.6999969482422
1497,10,1,.99755722,.80400002,27.709621,120.9000015258789
1498,6,1,,,,581
1498,7,1,.90030754,.56,34.797104,581
1498,8,1,.98360431,.74400002,38.380203,581
1498,9,1,.99805313,.76599997,28.470526,645.0999755859375
1498,10,1,.99891514,.82800001,32.531673,643.4000244140625
1499,6,1,,,,477
1499,7,1,.50252706,.40799999,11.695352,477
1499,8,1,.87912774,.65000004,16.667189,477
1499,9,1,.98847264,.71400005,15.314765,507.7999877929688
1499,10,1,.99769694,.78999996,22.262297,506.3999938964844
1500,6,1,,,,316
1500,7,1,.24498567,.39199999,12.468912,316
1500,8,1,.40761635,.52599996,12.16028,316
1500,9,1,.85040736,.62599999,10.089058,307.2999877929688
1500,10,1,.93816274,.72299999,16.589836,306.6000061035156
1501,6,1,,,,89
1501,7,1,.83595115,.36399999,13.56115,89
1501,8,1,.94535929,.59500003,24.529406,89
1501,9,1,.99175406,.68800002,20.715118,86.09999847412109
1501,10,1,.99813539,.745,21.335041,85.90000152587891
1502,6,1,,,,82
1502,7,1,.4763819,.47,15.818158,82
1502,8,1,.88324606,.69,24.460094,82
1502,9,1,.99224699,.745,26.200674,97.69999694824219
1502,10,1,.99626696,.78800005,30.197624,97.40000152587891
1503,6,1,,,,491
1503,7,1,.72355741,.54100001,23.466143,491
1503,8,1,.92974991,.69800001,29.875647,491
1503,9,1,.98731661,.75999999,23.737722,479.2999877929688
1503,10,1,.99733984,.81900001,27.255903,478.1000061035156
1504,6,1,,,,533
1504,7,1,.43602866,.42299998,12.949579,533
1504,8,1,.77212971,.63800001,15.686161,533
1504,9,1,.96059805,.65099996,11.402909,543.5999755859375
1504,10,1,.99785262,.74800003,18.983868,542.2000122070313
1505,6,1,,,,324
1505,7,1,.43755615,.40700001,13.92784,324
1505,8,1,.87280703,.66099995,22.094433,324
1505,9,1,.9674328,.71499997,18.643396,341.2999877929688
1505,10,1,.99428207,.76800001,21.64625,340.2999877929688
1508,6,1,,,,183
1508,7,1,.46409807,.43799999,15.331677,124
1508,8,1,.89288449,.67400002,25.450762,124
1508,9,1,.99534351,.71400005,20.89925,150.8000030517578
1508,10,1,.99862653,.81100005,26.399542,150.3999938964844
1509,6,1,,,,243
1509,7,1,.42886811,.40699998,12.13817,243
1509,8,1,.78763866,.60500002,14.597229,243
1509,9,1,.95054042,.68199998,15.204645,205.6999969482422
1509,10,1,.99893641,.74599999,19.320763,205.1000061035156
1510,6,1,,,,443
1510,7,1,.78190452,.51800001,26.789688,437
1510,8,1,.97304875,.73699999,28.899897,437
1510,9,1,.99857759,.75,24.98329,441.7000122070313
1510,10,1,.99865592,.80199999,27.442257,440.6000061035156
1512,6,1,,,,1527
1512,7,1,.74989045,.55500001,30.996117,1527
1512,8,1,.92490715,.72399998,31.553549,1527
1512,9,1,.99254709,.75199997,24.681225,1568
1512,10,1,.99626637,.80199999,29.741962,1563.599975585938
1513,6,0,,,,141
1513,7,0,.65504587,.417,16.84107,141
1513,8,1,.96739531,.67000002,27.786932,141
1513,9,1,.99740589,.72499996,21.586786,147
1513,10,1,.99442637,.76600003,21.308638,146.6000061035156
1514,6,0,,,,237
1514,7,0,.76195902,.63,26.189905,169
1514,8,1,.94675326,.704,23.148447,169
1514,9,1,.99365062,.76100004,17.345457,170.8999938964844
1514,10,1,.99508017,.79800004,22.089615,170.3999938964844
1515,6,.66666669,,,,836
1515,7,.66666669,.85641742,.54699999,31.758049,836
1515,8,1,.9777624,.76200002,32.241203,836
1515,9,1,.99978435,.76699996,27.654346,854.7999877929688
1515,10,1,.99843264,.82499999,30.875849,850.7000122070313
1516,6,1,,,,702
1516,7,1,.89927083,.66300005,39.63155,702
1516,8,1,.96171582,.74300003,37.26936,702
1516,9,1,.99192446,.79100001,31.396011,675.2000122070313
1516,10,1,.99628538,.82499999,33.566654,673.5
1517,6,1,,,,723
1517,7,1,.75908858,.55500001,29.603132,723
1517,8,1,.95092314,.736,32.704006,723
1517,9,1,.9982838,.77399999,26.891712,684.4000244140625
1517,10,1,.99414599,.81900001,28.396637,682.5
1518,6,1,,,,298
1518,7,1,.55150217,.42700002,13.695945,289
1518,8,1,.90430623,.62200004,17.705206,289
1518,9,1,.99445319,.741,18.133183,302.7000122070313
1518,10,1,1,.80199999,22.332941,301.8999938964844
1519,6,1,,,,255
1519,7,1,.6462059,.49800003,24.812473,255
1519,8,1,.8334111,.63600004,23.378582,255
1519,9,1,.94726628,.71399999,18.122353,244.6000061035156
1519,10,1,.99474537,.77899998,23.525831,244
1521,6,1,,,,537
1521,7,1,.78378791,.528,29.654793,537
1521,8,1,.93913656,.71300006,33.158466,537
1521,9,1,.99667358,.75300002,26.675434,532.0999755859375
1521,10,1,.999605,.82900006,28.390192,530.5999755859375
1522,6,1,,,,372
1522,7,1,.7784946,.47800002,24.627941,387
1522,8,1,.92644262,.70499998,28.57683,387
1522,9,1,.99865359,.74900001,24.198235,365
1522,10,1,.99634582,.80699998,26.524082,364
1523,6,1,,,,656
1523,7,1,.28520498,.419,9.5998192,656
1523,8,1,.64419478,.676,15.455557,656
1523,9,1,.8369059,.71000004,9.8783236,654.9000244140625
1523,10,1,.93245423,.79100001,18.452291,653.2999877929688
1526,6,1,,,,511
1526,7,1,.34515616,.426,13.380268,511
1526,8,1,.76121676,.68900001,22.024683,511
1526,9,1,.96968436,.70999998,20.284016,554.0999755859375
1526,10,1,.99488586,.77099997,23.962881,552.5999755859375
1527,6,1,,,,1522
1527,7,1,.81106114,.61800003,37.082592,1522
1527,8,1,.95185953,.73299998,35.006954,1522
1527,9,1,.99278569,.78299993,29.237658,1486.400024414063
1527,10,1,.99536461,.82199997,31.571548,1482.800048828125
1530,6,1,,,,1061
1530,7,1,.7020576,.47799999,23.860073,1061
1530,8,1,.93675148,.73199999,26.962099,1061
1530,9,1,.99072284,.75300002,21.021591,1104.300048828125
1530,10,1,.99443918,.81700003,25.932196,1101.5
1531,6,.66666669,,,,1201
1531,7,.66666669,.39287612,.47299999,13.648913,1201
1531,8,1,.55719846,.60899997,14.476243,1201
1531,9,1,.84096456,.65799999,12.958427,1197.699951171875
1531,10,1,.96939182,.70099998,16.952532,1195
1532,6,1,,,,324
1532,7,1,.31237623,.37,11.581863,324
1532,8,1,.8919636,.63800001,21.134186,324
1532,9,1,.99236393,.73400003,19.298275,326.6000061035156
1532,10,1,.99768603,.79000002,22.65662,326.6000061035156
1533,6,1,,,,253
1533,7,1,.39484537,.486,13.806118,253
1533,8,1,.76689976,.66799998,16.378435,253
1533,9,1,.9964959,.72899997,18.857887,267
1533,10,1,.99183542,.77700001,20.811131,266.2999877929688
1534,6,1,,,,226
1534,7,1,.4143731,.41600001,16.608181,226
1534,8,1,.86277175,.63000005,16.925743,226
1534,9,1,.98344594,.68799996,15.252717,239.8000030517578
1534,10,1,.99124736,.74299997,20.592865,239.1999969482422
1535,6,1,,,,261
1535,7,1,.73235857,.48599997,16.2913,261
1535,8,1,.92152101,.67500001,20.566904,261
1535,9,1,.97270834,.71499997,16.945532,260.3999938964844
1535,10,1,.99846089,.77399999,21.610493,259.7999877929688
1536,6,.5,,,,365
1536,7,1,.76007235,.55300003,31.395437,365
1536,8,1,.91336095,.73699999,35.507408,365
1536,9,1,.98011452,.76099998,25.899586,370.7999877929688
1536,10,1,.99104792,.83400005,29.162519,369.8999938964844
1538,6,1,,,,439
1538,7,1,.59360427,.41100001,16.15674,439
1538,8,1,.80710799,.63599998,19.597363,439
1538,9,1,.96096462,.69700003,15.058915,471.7999877929688
1538,10,1,.98670822,.78200001,19.0723,470.5
1539,6,1,,,,982
1539,7,1,.56207609,.45899999,17.186838,982
1539,8,1,.86873692,.662,20.817566,982
1539,9,1,1,.71200001,17.834435,922.2000122070313
1539,10,1,.99737924,.78799999,23.734114,919.7999877929688
1540,6,1,,,,210
1540,7,1,.12707642,.338,7.798408,210
1540,8,1,.48682386,.53499997,9.3898516,210
1540,9,1,.8781597,.69800001,9.4066105,252.6000061035156
1540,10,1,.96639788,.77899998,16.132639,251.8999938964844
1542,6,.5,,,,451
1542,7,.5,.25101626,.336,9.2417984,536
1542,8,.5,.61897105,.53299999,10.640285,536
1542,9,.5,.78435683,.62399995,8.1153278,536.9000244140625
1542,10,.5,.94051218,.71000004,12.972346,535.5
1544,6,1,,,,269
1544,7,1,.73272276,.505,24.686825,269
1544,8,1,.86476737,.72600001,25.175543,269
1544,9,1,.98951346,.741,20.553545,290.2000122070313
1544,10,1,.99490637,.81999999,25.857313,289.5
1545,6,1,,,,481
1545,7,1,.32699621,.40099999,8.845974,481
1545,8,1,.54994124,.54900002,11.539169,481
1545,9,1,.94234228,.71600002,13.76761,485.7999877929688
1545,10,1,.96620452,.76099998,16.428492,484.6000061035156
1546,6,1,,,,580
1546,7,1,.45133737,.414,15.695715,580
1546,8,1,.83388484,.70500004,20.193541,580
1546,9,1,.97837168,.72599995,18.912693,597.5
1546,10,1,.99614573,.78999996,22.822973,596.0999755859375
1548,6,0,,,,391
1548,7,0,.47299123,.48099998,20.499016,391
1548,8,0,.90318608,.69599998,26.260498,391
1548,9,0,.98484188,.736,19.629637,484.7999877929688
1548,10,0,.98989284,.80199999,22.255318,483.7000122070313
1549,6,1,,,,872
1549,7,1,.78149384,.54800004,31.439728,872
1549,8,1,.93650454,.71000004,30.186495,872
1549,9,1,.98529178,.74899995,23.870756,867.7999877929688
1549,10,1,.99601686,.81,27.414312,865.5
1550,6,1,,,,191
1550,7,1,.31752577,.43199998,9.9576721,191
1550,8,1,.8048327,.73400003,15.733073,191
1550,9,1,.97015792,.71499997,13.501966,191.3999938964844
1550,10,1,.99572921,.79599994,18.78285,190.8999938964844
1551,6,1,,,,1063
1551,7,1,.32062936,.44,14.95144,968
1551,8,1,.84677422,.62299997,21.069746,968
1551,9,1,.93565089,.71799999,16.508976,1065.599975585938
1551,10,1,.98387831,.76000005,18.124943,1062.599975585938
1553,6,1,,,,207
1553,7,1,.45363984,.49199998,14.910811,207
1553,8,1,.87089872,.70700002,24.207897,207
1553,9,1,.99526447,.74599999,18.652937,198.3000030517578
1553,10,1,.9965288,.80300003,24.860401,197.8000030517578
1554,6,1,,,,126
1554,7,1,.73357403,.53100002,27.586863,126
1554,8,1,.96429861,.74200004,34.839485,126
1554,9,1,.99978191,.78399998,30.335178,128
1554,10,1,.99915218,.82499999,32.695576,127.6999969482422
1555,6,1,,,,207
1555,7,1,.30000001,.44600001,11.79728,207
1555,8,1,.71134567,.68099999,15.612282,207
1555,9,1,.96258348,.71499997,16.156534,190.6999969482422
1555,10,1,.99257743,.76699996,20.88014,190.1999969482422
1558,6,1,,,,418
1558,7,1,.73584908,.48199999,21.505144,418
1558,8,1,.92748398,.72000003,26.29916,418
1558,9,1,.99795097,.741,21.022062,425.1000061035156
1558,10,1,.99613565,.81300002,22.539494,423.8999938964844
1559,6,1,,,,702
1559,7,1,.32790989,.42999998,10.911394,702
1559,8,1,.7037037,.68699998,14.776957,702
1559,9,1,.9719196,.68800002,15.696529,731.4000244140625
1559,10,1,1,.76299995,20.654696,729.4000244140625
1561,6,1,,,,456
1561,7,1,.59693372,.49300003,20.933825,456
1561,8,1,.81592435,.71799999,26.024616,456
1561,9,1,.97117853,.75200003,20.421648,469.3999938964844
1561,10,1,.98689264,.796,24.791267,468.2999877929688
1562,6,1,,,,162
1562,7,1,.93450063,.56800002,34.262032,162
1562,8,1,.99249882,.74199998,35.801517,162
1562,9,1,1,.759,25.265295,137.6999969482422
1562,10,1,.99958152,.83500004,29.946175,137.3000030517578
1563,6,1,,,,297
1563,7,1,.59200001,.46899998,17.402729,297
1563,8,1,.87878788,.71600002,20.033449,297
1563,9,1,.99254,.72900003,16.571869,278.8999938964844
1563,10,1,.98609442,.78000003,21.318336,278.1000061035156
1564,6,1,,,,544
1564,7,1,.20139234,.39999998,8.7305937,544
1564,8,1,.749497,.69800001,18.233761,544
1564,9,1,.98677331,.685,12.545255,442.6000061035156
1564,10,1,1,.755,18.669273,441.3999938964844
1565,6,1,,,,313
1565,7,1,.85581911,.50400001,27.57551,313
1565,8,1,.98129296,.699,32.761463,313
1565,9,1,.99047828,.755,27.043922,312.2000122070313
1565,10,1,.99708718,.815,29.740139,311.2999877929688
1566,6,1,,,,351
1566,7,1,.36903501,.45899999,12.444673,351
1566,8,1,.79380447,.67699999,19.276705,351
1566,9,1,.98122406,.69700003,14.287389,387.7999877929688
1566,10,1,.99037546,.77100003,21.174131,386.7000122070313
1567,6,1,,,,331
1567,7,1,.84544617,.53000003,34.16143,331
1567,8,1,.93967444,.73199999,32.911293,331
1567,9,1,.98773557,.755,23.060667,305.2999877929688
1567,10,1,.99626416,.80900002,27.239601,304.6000061035156
1568,6,1,,,,160
1568,7,1,.84927344,.55400002,25.790071,160
1568,8,1,.94197029,.70499998,26.484743,160
1568,9,1,.99648345,.72299999,18.548985,142.6000061035156
1568,10,1,.99661243,.77200001,29.195583,142.3000030517578
