consumption,savings,income
36809.87,0.0,36809.87
11470.52,0.0,11470.52
41008.41,0.0,41008.41
26760.09,0.0,26760.09
16757.07,0.0,16757.07
20403.07,0.0,20403.07
14403.65,3049.18,17452.829999999998
16969.07,0.0,16969.07
21203.79,1467.39,22671.18
14322.28,4402.17,18724.45
25838.05,6847.82,32685.87
20874.14,0.0,20874.14
20505.64,0.0,20505.64
22009.33,0.0,22009.33
22524.58,0.0,22524.58
9693.11,0.0,9693.11
78210.24,0.0,78210.24
15631.98,0.0,15631.98
57028.36,22010.86,79039.22
5073.35,10081.96,15155.31
47990.36,0.0,47990.36
45211.83,0.0,45211.83
24480.72,0.0,24480.72
37182.42,0.0,37182.42
18771.18,0.0,18771.18
21633.85,0.0,21633.85
44056.06,0.0,44056.06
32244.12,0.0,32244.12
12077.77,295.08,12372.85
16790.18,0.0,16790.18
39429.4,0.0,39429.4
18564.94,0.0,18564.94
18728.49,0.0,18728.49
15167.86,0.0,15167.86
20298.31,0.0,20298.31
10490.29,5869.56,16359.850000000002
35697.87,0.0,35697.87
7199.02,0.0,7199.02
51156.72,0.0,51156.72
70752.17,3668.47,74420.64
37451.51,983.6,38435.11
21606.82,0.0,21606.82
29701.36,0.0,29701.36
5496.21,8804.34,14300.55
30937.54,0.0,30937.54
12761.51,0.0,12761.51
28259.93,0.0,28259.93
12087.71,0.0,12087.71
38888.26,0.0,38888.26
44852.55,3540.98,48393.530000000006
40362.24,2213.11,42575.35
28023.39,0.0,28023.39
25627.58,0.0,25627.58
40889.33,4891.3,45780.630000000005
22361.15,0.0,22361.15
32648.92,0.0,32648.92
26671.44,14086.95,40758.39
5093.67,0.0,5093.67
43409.68,0.0,43409.68
51466.24,5869.56,57335.799999999996
29714.34,0.0,29714.34
69827.09,5869.56,75696.65
19160.29,0.0,19160.29
4683.8,0.0,4683.8
27969.78,0.0,27969.78
16260.83,0.0,16260.83
15674.32,0.0,15674.32
25902.1,0.0,25902.1
34236.17,0.0,34236.17
35122.95,0.0,35122.95
28298.74,0.0,28298.74
11185.12,0.0,11185.12
27321.77,13793.47,41115.24
25170.67,1173.91,26344.579999999998
57531.43,0.0,57531.43
35126.18,0.0,35126.18
20318.55,0.0,20318.55
36338.01,0.0,36338.01
6072.82,0.0,6072.82
64537.94,0.0,64537.94
3143.53,0.0,3143.53
76822.06,0.0,76822.06
33758.93,0.0,33758.93
3557.14,0.0,3557.14
34228.24,0.0,34228.24
40624.57,0.0,40624.57
57708.8,0.0,57708.8
18294.04,0.0,18294.04
46560.77,0.0,46560.77
19708.73,0.0,19708.73
36113.21,4597.82,40711.03
14326.23,0.0,14326.23
5795.68,3423.91,9219.59
2409.44,0.0,2409.44
72629.36,17704.91,90334.27
19408.03,0.0,19408.03
37139.08,0.0,37139.08
52771.92,0.0,52771.92
34822.48,0.0,34822.48
14783.43,0.0,14783.43
43337.5,0.0,43337.5
28037.11,5901.63,33938.74
29265.47,0.0,29265.47
12520.8,0.0,12520.8
16909.34,0.0,16909.34
36406.92,0.0,36406.92
16030.69,0.0,16030.69
46591.68,0.0,46591.68
69364.58,596.68,69961.26
20313.77,0.0,20313.77
43478.46,0.0,43478.46
8965.84,0.0,8965.84
65707.08,0.0,65707.08
6853.08,0.0,6853.08
16738.28,0.0,16738.28
41632.78,0.0,41632.78
17842.63,0.0,17842.63
52198.45,0.0,52198.45
85630.58,0.0,85630.58
29037.58,0.0,29037.58
8271.04,0.0,8271.04
20938.09,1614.13,22552.22
19414.79,10418.47,29833.260000000002
16610.9,489.13,17100.030000000002
31629.7,0.0,31629.7
37253.17,0.0,37253.17
13143.14,0.0,13143.14
33516.5,3179.34,36695.84
69362.04,15245.9,84607.93999999999
11553.21,0.0,11553.21
21527.75,0.0,21527.75
40154.91,0.0,40154.91
17866.04,1573.77,19439.81
31795.28,6147.54,37942.82
18712.92,0.0,18712.92
41327.29,0.0,41327.29
20842.88,0.0,20842.88
19838.29,0.0,19838.29
6396.31,0.0,6396.31
16045.32,0.0,16045.32
6353.08,0.0,6353.08
28759.15,5869.56,34628.71
26253.3,0.0,26253.3
26624.64,0.0,26624.64
8929.91,0.0,8929.91
25948.77,0.0,25948.77
86200.0,8204.41,94404.41
16085.83,0.0,16085.83
30746.61,0.0,30746.61
25280.84,3983.6,29264.44
8743.99,1394.02,10138.01
55713.47,0.0,55713.47
20122.97,0.0,20122.97
7327.04,0.0,7327.04
37990.36,4157.6,42147.96
30004.13,0.0,30004.13
20268.35,0.0,20268.35
35124.32,1467.39,36591.71
23364.05,0.0,23364.05
42793.18,1988.95,44782.13
28724.1,0.0,28724.1
35934.77,0.0,35934.77
24558.15,0.0,24558.15
40313.12,293.47,40606.590000000004
43274.39,0.0,43274.39
30781.4,2934.78,33716.18
32489.19,0.0,32489.19
36937.69,0.0,36937.69
14609.74,0.0,14609.74
53288.55,0.0,53288.55
67055.65,0.0,67055.65
50551.07,198.89,50749.96
70490.78,0.0,70490.78
29638.95,0.0,29638.95
11025.67,0.0,11025.67
35047.08,0.0,35047.08
24665.94,0.0,24665.94
32218.21,5163.93,37382.14
22784.7,0.0,22784.7
0.0,0.0,0.0
14747.21,0.0,14747.21
9941.06,0.0,9941.06
42103.05,2360.65,44463.700000000004
20685.01,0.0,20685.01
14642.14,0.0,14642.14
34779.85,0.0,34779.85
15296.15,0.0,15296.15
21960.61,0.0,21960.61
36788.81,0.0,36788.81
34950.81,0.0,34950.81
23664.1,0.0,23664.1
60901.13,0.0,60901.13
43472.01,0.0,43472.01
25416.21,9782.6,35198.81
27553.32,3480.66,31033.98
22151.09,3423.91,25575.0
46511.95,0.0,46511.95
20126.57,0.0,20126.57
28500.09,3977.9,32477.99
42523.38,0.0,42523.38
25256.7,8315.21,33571.91
19752.65,0.0,19752.65
26990.78,29508.19,56498.97
10595.43,0.0,10595.43
43133.72,0.0,43133.72
31268.0,0.0,31268.0
72465.99,0.0,72465.99
21049.11,0.0,21049.11
29496.51,0.0,29496.51
38016.13,0.0,38016.13
41616.82,0.0,41616.82
34723.22,7777.17,42500.39
19325.38,0.0,19325.38
29952.57,0.0,29952.57
40016.96,0.0,40016.96
32896.11,7826.08,40722.19
55093.67,19672.13,74765.8
21055.23,1467.39,22522.62
5016.39,0.0,5016.39
5518.57,0.0,5518.57
22502.94,0.0,22502.94
12771.58,586.95,13358.53
29913.99,0.0,29913.99
22372.13,737.7,23109.83
14432.07,0.0,14432.07
60295.65,0.0,60295.65
40771.59,978.26,41749.85
35021.01,0.0,35021.01
38860.71,0.0,38860.71
5043.05,0.0,5043.05
24868.2,0.0,24868.2
39126.96,0.0,39126.96
19265.35,5869.56,25134.91
46229.54,0.0,46229.54
4705.2,0.0,4705.2
45599.83,0.0,45599.83
32488.28,0.0,32488.28
9819.48,0.0,9819.48
33926.32,1475.4,35401.72
33278.73,0.0,33278.73
17486.08,0.0,17486.08
13234.76,0.0,13234.76
31522.01,0.0,31522.01
57544.66,0.0,57544.66
32459.95,0.0,32459.95
25701.04,1467.39,27168.43
25287.13,0.0,25287.13
34023.8,0.0,34023.8
44614.65,0.0,44614.65
28619.07,2486.18,31105.25
14441.61,2950.81,17392.420000000002
37278.19,0.0,37278.19
87085.82,4402.17,91487.99
23454.44,0.0,23454.44
47553.91,0.0,47553.91
55376.14,3540.98,58917.12
13262.47,0.0,13262.47
63895.64,0.0,63895.64
27530.86,0.0,27530.86
22615.89,0.0,22615.89
15648.48,0.0,15648.48
21995.68,0.0,21995.68
14521.77,0.0,14521.77
19446.66,0.0,19446.66
42613.15,0.0,42613.15
28943.8,0.0,28943.8
31177.49,0.0,31177.49
23059.81,0.0,23059.81
27562.2,0.0,27562.2
24806.48,0.0,24806.48
17963.15,0.0,17963.15
48556.06,0.0,48556.06
36787.02,0.0,36787.02
38559.95,0.0,38559.95
16041.46,2445.65,18487.11
25682.96,0.0,25682.96
18250.27,4402.17,22652.440000000002
39849.04,0.0,39849.04
24767.02,0.0,24767.02
37259.91,0.0,37259.91
29845.05,0.0,29845.05
69105.65,0.0,69105.65
4953.64,0.0,4953.64
15978.16,0.0,15978.16
49922.52,8902.17,58824.689999999995
49300.99,0.0,49300.99
11583.48,0.0,11583.48
33637.49,0.0,33637.49
16878.84,0.0,16878.84
60943.97,10740.33,71684.3
17606.21,146.73,17752.94
14807.08,0.0,14807.08
8056.19,0.0,8056.19
30230.32,0.0,30230.32
30460.67,0.0,30460.67
57714.58,0.0,57714.58
28294.18,0.0,28294.18
37342.63,0.0,37342.63
29495.31,0.0,29495.31
38470.49,0.0,38470.49
53816.4,0.0,53816.4
15220.12,0.0,15220.12
22128.22,0.0,22128.22
14781.05,0.0,14781.05
52623.05,14673.91,67296.96
32764.18,0.0,32764.18
52619.76,0.0,52619.76
17487.41,0.0,17487.41
22495.49,0.0,22495.49
61769.74,0.0,61769.74
4697.58,0.0,4697.58
35432.16,0.0,35432.16
15261.19,0.0,15261.19
17059.28,19672.13,36731.41
36489.34,0.0,36489.34
46510.22,0.0,46510.22
35637.69,0.0,35637.69
18765.37,0.0,18765.37
16170.95,0.0,16170.95
11958.49,0.0,11958.49
27825.4,978.26,28803.66
23024.25,0.0,23024.25
30859.53,1967.21,32826.74
17440.7,0.0,17440.7
16333.34,0.0,16333.34
59058.04,5901.63,64959.67
16486.07,0.0,16486.07
6423.93,0.0,6423.93
21656.04,0.0,21656.04
10899.55,0.0,10899.55
18510.07,0.0,18510.07
14443.6,0.0,14443.6
89520.38,0.0,89520.38
13626.28,30228.26,43854.54
33635.83,0.0,33635.83
38413.06,0.0,38413.06
19079.96,1467.39,20547.35
24395.03,0.0,24395.03
14604.13,0.0,14604.13
19769.01,4918.03,24687.039999999997
22137.26,1475.4,23612.66
19500.01,1956.52,21456.53
32605.86,0.0,32605.86
20108.25,0.0,20108.25
17247.88,0.0,17247.88
16682.21,8070.65,24752.86
20045.47,0.0,20045.47
7521.77,0.0,7521.77
32402.87,0.0,32402.87
43469.05,11803.27,55272.32000000001
18672.06,0.0,18672.06
14249.43,0.0,14249.43
30118.99,0.0,30118.99
26865.95,0.0,26865.95
46678.01,3277.17,49955.18
27775.4,0.0,27775.4
12088.02,0.0,12088.02
41593.1,0.0,41593.1
19439.09,0.0,19439.09
97723.4,0.0,97723.4
86017.99,7336.95,93354.94
30067.78,0.0,30067.78
19810.92,0.0,19810.92
33225.06,2852.45,36077.509999999995
50911.41,0.0,50911.41
35679.62,0.0,35679.62
12295.0,0.0,12295.0
17422.48,0.0,17422.48
51269.81,0.0,51269.81
44575.91,0.0,44575.91
31390.7,7092.39,38483.090000000004
69672.0,0.0,69672.0
24333.66,0.0,24333.66
39057.89,0.0,39057.89
17778.34,0.0,17778.34
34641.5,0.0,34641.5
16659.65,0.0,16659.65
30994.16,0.0,30994.16
5685.82,0.0,5685.82
30713.85,4773.48,35487.33
24291.63,0.0,24291.63
68291.02,0.0,68291.02
48925.66,0.0,48925.66
15106.21,0.0,15106.21
34265.06,0.0,34265.06
73473.23,0.0,73473.23
24029.8,0.0,24029.8
38635.83,0.0,38635.83
4714.05,1721.31,6435.360000000001
5011.77,0.0,5011.77
8716.52,0.0,8716.52
15427.69,0.0,15427.69
48867.38,10271.73,59139.11
36684.91,0.0,36684.91
22315.05,44262.29,66577.34
53393.03,0.0,53393.03
19600.46,10760.86,30361.32
15336.09,2213.11,17549.2
14978.81,0.0,14978.81
77117.82,0.0,77117.82
62524.89,0.0,62524.89
40005.99,15163.04,55169.03
12932.19,0.0,12932.19
44838.97,0.0,44838.97
41487.15,0.0,41487.15
11538.37,0.0,11538.37
11401.59,0.0,11401.59
24181.05,0.0,24181.05
30025.71,0.0,30025.71
14524.5,4402.17,18926.67
12273.5,0.0,12273.5
21957.11,4402.17,26359.28
6552.02,0.0,6552.02
33397.24,4426.22,37823.46
34626.55,0.0,34626.55
19138.47,5086.95,24225.420000000002
10015.51,0.0,10015.51
46379.7,0.0,46379.7
38027.04,491.8,38518.840000000004
12357.8,3668.47,16026.269999999999
28156.53,0.0,28156.53
22529.74,0.0,22529.74
69776.14,0.0,69776.14
49751.97,0.0,49751.97
42088.84,0.0,42088.84
13178.71,0.0,13178.71
38019.82,3521.73,41541.55
35114.53,0.0,35114.53
19512.19,0.0,19512.19
33806.61,0.0,33806.61
9973.38,1475.4,11448.779999999999
59117.7,4918.03,64035.729999999996
18182.62,2934.78,21117.399999999998
29414.33,0.0,29414.33
33985.76,0.0,33985.76
24409.01,0.0,24409.01
28890.43,0.0,28890.43
24596.05,0.0,24596.05
19714.11,0.0,19714.11
46703.62,17704.91,64408.53
13066.98,9815.46,22882.44
49910.3,0.0,49910.3
12527.55,0.0,12527.55
61515.63,9782.6,71298.23
57268.05,9098.36,66366.41
22418.25,0.0,22418.25
66317.7,0.0,66317.7
52293.05,0.0,52293.05
21640.84,0.0,21640.84
7881.48,0.0,7881.48
20846.48,0.0,20846.48
13978.84,0.0,13978.84
34247.73,0.0,34247.73
7032.6,0.0,7032.6
17754.93,0.0,17754.93
13117.37,0.0,13117.37
24289.63,14673.91,38963.54
34329.26,5901.63,40230.89
87400.76,0.0,87400.76
36023.1,5869.56,41892.659999999996
44594.83,0.0,44594.83
48236.02,2999.99,51236.009999999995
21651.24,0.0,21651.24
37396.22,660.32,38056.54
19621.89,0.0,19621.89
43491.8,10327.86,53819.66
13423.35,5429.34,18852.690000000002
30774.16,0.0,30774.16
18231.06,0.0,18231.06
58093.49,0.0,58093.49
35763.82,0.0,35763.82
25738.61,0.0,25738.61
16283.66,0.0,16283.66
20658.85,0.0,20658.85
46931.11,0.0,46931.11
3472.11,0.0,3472.11
42014.54,11803.27,53817.81
71089.11,0.0,71089.11
13875.67,0.0,13875.67
14235.04,2950.81,17185.850000000002
37455.49,0.0,37455.49
29040.81,0.0,29040.81
65866.67,17704.91,83571.58
21630.52,0.0,21630.52
25610.76,0.0,25610.76
18727.71,4402.17,23129.879999999997
27553.04,0.0,27553.04
32923.66,590.16,33513.82000000001
15445.44,0.0,15445.44
45681.56,0.0,45681.56
16503.97,0.0,16503.97
34630.12,0.0,34630.12
32903.5,0.0,32903.5
21197.61,0.0,21197.61
66808.95,0.0,66808.95
61258.71,0.0,61258.71
38522.68,11249.99,49772.67
13732.0,0.0,13732.0
24603.39,0.0,24603.39
47259.03,3423.91,50682.94
27358.54,0.0,27358.54
60974.9,0.0,60974.9
46755.48,38152.17,84907.65
12921.83,0.0,12921.83
43077.98,0.0,43077.98
21074.19,2459.01,23533.199999999997
59701.57,1193.37,60894.94
42882.36,0.0,42882.36
10309.99,3295.08,13605.07
15423.22,0.0,15423.22
15957.91,0.0,15957.91
39875.46,2934.78,42810.24
15995.35,0.0,15995.35
11150.23,0.0,11150.23
39092.54,0.0,39092.54
46259.63,0.0,46259.63
918.5,3350.54,4269.04
64517.14,0.0,64517.14
55543.59,0.0,55543.59
26264.09,0.0,26264.09
14418.95,14429.34,28848.29
21410.42,0.0,21410.42
27734.64,0.0,27734.64
63225.7,0.0,63225.7
21279.4,0.0,21279.4
21370.83,0.0,21370.83
41820.07,0.0,41820.07
31382.4,0.0,31382.4
50987.76,0.0,50987.76
37044.28,0.0,37044.28
23455.2,0.0,23455.2
12967.26,0.0,12967.26
38517.65,5869.56,44387.21
11539.96,0.0,11539.96
74583.42,0.0,74583.42
23826.08,0.0,23826.08
50911.17,0.0,50911.17
32598.78,6847.82,39446.6
23755.82,0.0,23755.82
25138.88,23606.55,48745.43
31508.7,0.0,31508.7
11679.56,0.0,11679.56
40334.58,0.0,40334.58
25867.46,0.0,25867.46
16959.02,0.0,16959.02
16042.51,0.0,16042.51
10111.52,0.0,10111.52
21129.92,0.0,21129.92
36095.61,2606.55,38702.16
8307.61,0.0,8307.61
37120.46,0.0,37120.46
41076.93,0.0,41076.93
42566.63,3521.73,46088.36
18988.04,3934.42,22922.46
31403.6,0.0,31403.6
26196.51,0.0,26196.51
3898.86,0.0,3898.86
20072.86,0.0,20072.86
27436.79,0.0,27436.79
36807.92,0.0,36807.92
66380.76,0.0,66380.76
24972.5,0.0,24972.5
47349.51,0.0,47349.51
33992.23,0.0,33992.23
15633.51,3688.52,19322.03
30798.04,14918.47,45716.51
10157.67,0.0,10157.67
20698.67,11983.69,32682.36
7674.14,0.0,7674.14
25342.5,0.0,25342.5
64216.1,0.0,64216.1
13353.55,0.0,13353.55
12490.94,0.0,12490.94
28597.4,0.0,28597.4
6979.37,0.0,6979.37
28896.37,14754.09,43650.46
27549.75,1377.04,28926.79
46225.05,0.0,46225.05
12833.04,4402.17,17235.21
23471.85,0.0,23471.85
39024.18,0.0,39024.18
6840.38,0.0,6840.38
19329.05,0.0,19329.05
31383.36,6988.52,38371.880000000005
7712.1,2445.65,10157.75
35886.83,0.0,35886.83
15523.49,0.0,15523.49
51144.3,0.0,51144.3
28072.84,24762.43,52835.270000000004
40149.85,0.0,40149.85
48102.34,0.0,48102.34
16996.36,0.0,16996.36
15108.87,0.0,15108.87
74434.65,22010.86,96445.51
46347.71,0.0,46347.71
22996.17,2877.04,25873.21
28639.2,7826.08,36465.28
17602.3,0.0,17602.3
54681.61,9782.6,64464.21
16039.76,3196.72,19236.48
27174.94,0.0,27174.94
39800.84,0.0,39800.84
26488.27,0.0,26488.27
14941.06,0.0,14941.06
33231.52,0.0,33231.52
45203.01,3326.08,48529.090000000004
87091.34,0.0,87091.34
4007.55,0.0,4007.55
19251.61,0.0,19251.61
13990.27,1918.03,15908.300000000001
15722.98,14754.09,30477.07
42562.15,1327.86,43890.01
43537.11,0.0,43537.11
12175.05,0.0,12175.05
27556.06,0.0,27556.06
22339.17,0.0,22339.17
22225.94,0.0,22225.94
46567.08,14673.91,61240.990000000005
19419.33,978.26,20397.59
16318.3,0.0,16318.3
32105.79,0.0,32105.79
13500.5,0.0,13500.5
30792.04,0.0,30792.04
21200.71,0.0,21200.71
13828.86,0.0,13828.86
41684.04,0.0,41684.04
12026.13,0.0,12026.13
11158.83,590.16,11748.99
41697.5,23184.78,64882.28
15590.77,2934.78,18525.55
14716.0,3913.04,18629.04
33123.32,63934.42,97057.73999999999
26265.99,3423.91,29689.9
12708.42,0.0,12708.42
22905.58,0.0,22905.58
17505.56,0.0,17505.56
44007.14,0.0,44007.14
28875.06,0.0,28875.06
13529.94,0.0,13529.94
71837.15,3232.04,75069.18999999999
24087.96,0.0,24087.96
30451.1,0.0,30451.1
12193.61,0.0,12193.61
10398.41,0.0,10398.41
7111.96,0.0,7111.96
24897.54,0.0,24897.54
16933.88,978.26,17912.14
7748.05,0.0,7748.05
17021.86,0.0,17021.86
69765.64,0.0,69765.64
15280.77,5282.6,20563.370000000003
22385.67,1711.95,24097.62
33760.58,0.0,33760.58
30632.04,0.0,30632.04
17367.52,0.0,17367.52
19228.84,0.0,19228.84
17401.68,0.0,17401.68
14587.58,0.0,14587.58
17498.42,2983.42,20481.839999999997
44363.71,0.0,44363.71
92835.23,11803.27,104638.5
12771.13,0.0,12771.13
11013.36,0.0,11013.36
38492.92,0.0,38492.92
38003.87,0.0,38003.87
9237.34,0.0,9237.34
2213.11,0.0,2213.11
58420.82,0.0,58420.82
26205.54,0.0,26205.54
36487.38,4918.03,41405.409999999996
28448.51,0.0,28448.51
35465.98,0.0,35465.98
19679.12,0.0,19679.12
41103.55,0.0,41103.55
67456.97,0.0,67456.97
25418.9,0.0,25418.9
9797.71,2690.21,12487.919999999998
95293.46,0.0,95293.46
34131.27,0.0,34131.27
16834.09,0.0,16834.09
21728.06,0.0,21728.06
33822.78,24358.69,58181.47
4395.79,0.0,4395.79
42788.77,0.0,42788.77
56952.89,2360.65,59313.54
33666.92,2685.08,36352.0
19039.29,0.0,19039.29
80016.05,0.0,80016.05
39046.58,0.0,39046.58
27647.0,0.0,27647.0
12707.7,0.0,12707.7
39999.14,0.0,39999.14
35919.11,0.0,35919.11
21028.3,0.0,21028.3
50217.09,0.0,50217.09
15247.91,0.0,15247.91
10301.21,0.0,10301.21
15819.28,983.6,16802.88
3693.12,0.0,3693.12
64171.29,0.0,64171.29
18439.66,4475.13,22914.79
22533.21,0.0,22533.21
18120.41,978.26,19098.67
12585.35,0.0,12585.35
31334.21,0.0,31334.21
36241.23,0.0,36241.23
5323.93,0.0,5323.93
44055.05,0.0,44055.05
38242.13,0.0,38242.13
8371.44,0.0,8371.44
10246.8,0.0,10246.8
30197.85,11739.13,41936.979999999996
27165.81,0.0,27165.81
35136.51,0.0,35136.51
13904.53,0.0,13904.53
68536.34,0.0,68536.34
54665.96,0.0,54665.96
25680.37,0.0,25680.37
34451.06,2213.11,36664.17
19220.67,0.0,19220.67
22276.88,880.43,23157.31
13790.59,0.0,13790.59
28199.54,0.0,28199.54
19856.04,0.0,19856.04
56574.11,0.0,56574.11
41086.16,0.0,41086.16
28936.35,8364.13,37300.479999999996
9594.75,0.0,9594.75
30151.09,2347.82,32498.91
27151.26,0.0,27151.26
27887.03,0.0,27887.03
14646.58,0.0,14646.58
75032.16,17213.11,92245.27
40441.4,0.0,40441.4
35195.06,0.0,35195.06
40542.31,0.0,40542.31
27316.5,0.0,27316.5
35588.26,0.0,35588.26
26965.22,7336.95,34302.17
34004.57,0.0,34004.57
1821.93,0.0,1821.93
16508.17,0.0,16508.17
12478.82,0.0,12478.82
57032.05,0.0,57032.05
22542.96,0.0,22542.96
34317.94,0.0,34317.94
43103.44,1377.04,44480.48
21831.98,3913.04,25745.02
16888.11,6260.86,23148.97
8321.58,0.0,8321.58
49365.79,0.0,49365.79
10614.48,0.0,10614.48
32594.84,0.0,32594.84
16900.03,0.0,16900.03
19384.56,0.0,19384.56
27379.48,0.0,27379.48
20450.94,0.0,20450.94
16813.04,0.0,16813.04
31970.41,0.0,31970.41
51481.78,0.0,51481.78
26069.01,0.0,26069.01
19436.0,0.0,19436.0
0.0,5282.6,5282.6
26236.16,0.0,26236.16
78325.02,0.0,78325.02
16922.31,4206.52,21128.83
40690.28,0.0,40690.28
34230.01,0.0,34230.01
29116.61,0.0,29116.61
58367.11,0.0,58367.11
14751.82,0.0,14751.82
23827.57,9538.04,33365.61
13344.57,0.0,13344.57
24446.76,0.0,24446.76
41725.41,391.3,42116.71000000001
47927.77,0.0,47927.77
19855.8,0.0,19855.8
15411.09,0.0,15411.09
39230.76,0.0,39230.76
26009.16,5038.04,31047.2
20120.64,0.0,20120.64
13746.23,0.0,13746.23
49023.73,0.0,49023.73
45620.19,0.0,45620.19
24470.97,1918.03,26389.0
24258.58,21864.13,46122.71000000001
24482.8,0.0,24482.8
36667.05,0.0,36667.05
51594.42,0.0,51594.42
48886.3,2360.65,51246.950000000004
24001.32,0.0,24001.32
52614.71,0.0,52614.71
56844.61,3374.99,60219.6
20723.57,0.0,20723.57
31286.26,0.0,31286.26
27003.39,0.0,27003.39
35853.02,0.0,35853.02
36171.26,0.0,36171.26
93413.13,1180.32,94593.45000000001
45681.43,49226.51,94907.94
35049.46,0.0,35049.46
32862.28,0.0,32862.28
26572.14,0.0,26572.14
48560.16,5213.11,53773.270000000004
2768.34,6114.13,8882.470000000001
5345.58,0.0,5345.58
13626.92,0.0,13626.92
25543.37,0.0,25543.37
33117.61,0.0,33117.61
25611.64,0.0,25611.64
24414.29,0.0,24414.29
19087.75,0.0,19087.75
42899.01,0.0,42899.01
30737.76,0.0,30737.76
17402.66,0.0,17402.66
35142.87,0.0,35142.87
16434.84,0.0,16434.84
16901.35,393.44,17294.789999999997
18795.23,0.0,18795.23
43399.81,0.0,43399.81
19634.55,0.0,19634.55
21909.45,0.0,21909.45
20831.06,0.0,20831.06
40967.57,8804.34,49771.91
14049.67,0.0,14049.67
53697.79,0.0,53697.79
20222.88,0.0,20222.88
50670.11,0.0,50670.11
81293.37,0.0,81293.37
28520.4,0.0,28520.4
17726.43,0.0,17726.43
12157.06,4402.17,16559.23
11169.17,0.0,11169.17
32897.1,0.0,32897.1
15629.11,0.0,15629.11
28964.98,0.0,28964.98
23578.2,0.0,23578.2
24101.0,0.0,24101.0
20888.55,0.0,20888.55
61992.61,0.0,61992.61
12412.9,0.0,12412.9
11616.17,0.0,11616.17
31865.16,0.0,31865.16
16949.74,0.0,16949.74
26568.2,1591.16,28159.36
8354.64,0.0,8354.64
30734.22,0.0,30734.22
25349.74,0.0,25349.74
24802.9,0.0,24802.9
17507.75,0.0,17507.75
31490.91,0.0,31490.91
44089.29,0.0,44089.29
8100.38,3442.62,11543.0
8272.04,0.0,8272.04
37328.48,2934.78,40263.26
24952.6,0.0,24952.6
38622.85,590.16,39213.01
15044.96,14917.12,29962.08
14858.35,0.0,14858.35
26325.56,0.0,26325.56
54314.7,0.0,54314.7
50317.27,2983.42,53300.689999999995
13335.75,0.0,13335.75
12665.81,1271.73,13937.539999999999
37350.64,0.0,37350.64
17281.4,733.69,18015.09
55511.08,7377.04,62888.12
18170.97,293.47,18464.440000000002
25899.19,0.0,25899.19
27792.68,0.0,27792.68
17195.11,0.0,17195.11
46311.36,0.0,46311.36
21289.38,0.0,21289.38
23417.8,0.0,23417.8
44489.19,0.0,44489.19
20439.12,0.0,20439.12
9775.67,5901.63,15677.3
25902.03,0.0,25902.03
45898.81,0.0,45898.81
6898.63,596.68,7495.31
21594.57,0.0,21594.57
34781.79,6196.72,40978.51
27530.24,0.0,27530.24
24629.04,0.0,24629.04
21378.01,0.0,21378.01
21888.05,0.0,21888.05
9889.92,0.0,9889.92
21736.0,0.0,21736.0
43129.76,2983.42,46113.18
60273.7,0.0,60273.7
10228.99,0.0,10228.99
73824.99,4402.17,78227.16
29857.25,0.0,29857.25
70768.42,0.0,70768.42
19144.19,0.0,19144.19
25749.97,0.0,25749.97
14534.48,0.0,14534.48
10220.02,0.0,10220.02
28828.59,0.0,28828.59
36372.88,0.0,36372.88
23399.69,0.0,23399.69
27626.43,0.0,27626.43
10904.83,5680.32,16585.15
18501.88,0.0,18501.88
360.0,0.0,360.0
29763.8,0.0,29763.8
15179.8,0.0,15179.8
22535.69,10027.17,32562.86
18106.61,0.0,18106.61
51221.64,0.0,51221.64
42826.11,0.0,42826.11
4018.43,0.0,4018.43
28535.38,0.0,28535.38
32370.49,0.0,32370.49
98413.5,0.0,98413.5
37244.67,0.0,37244.67
29424.82,0.0,29424.82
55053.59,0.0,55053.59
56835.78,0.0,56835.78
45544.59,0.0,45544.59
31596.79,0.0,31596.79
24646.74,0.0,24646.74
28980.47,0.0,28980.47
36719.92,0.0,36719.92
56125.82,0.0,56125.82
43061.59,0.0,43061.59
60148.77,0.0,60148.77
50812.82,0.0,50812.82
9865.36,0.0,9865.36
52057.2,0.0,52057.2
14941.34,0.0,14941.34
29387.75,0.0,29387.75
9650.21,0.0,9650.21
10885.18,2459.01,13344.19
3739.81,0.0,3739.81
2881.32,0.0,2881.32
30162.24,2347.82,32510.06
8815.98,0.0,8815.98
21870.58,0.0,21870.58
15194.48,0.0,15194.48
24324.06,0.0,24324.06
27313.99,2386.74,29700.730000000003
26149.54,1173.91,27323.45
29095.1,0.0,29095.1
20342.38,0.0,20342.38
12640.57,0.0,12640.57
58918.94,489.13,59408.07
11373.0,2950.81,14323.81
24220.92,0.0,24220.92
27770.42,0.0,27770.42
50164.74,0.0,50164.74
53772.3,2655.73,56428.030000000006
29169.84,0.0,29169.84
28641.26,0.0,28641.26
38626.28,0.0,38626.28
58067.64,6114.13,64181.77
10475.43,5869.56,16344.990000000002
25605.34,0.0,25605.34
45917.24,11803.27,57720.509999999995
11072.76,0.0,11072.76
20025.92,0.0,20025.92
31711.08,0.0,31711.08
19340.15,0.0,19340.15
13454.9,11803.27,25258.17
35141.57,1467.39,36608.96
24650.04,0.0,24650.04
36656.31,0.0,36656.31
13047.28,0.0,13047.28
60111.85,0.0,60111.85
12710.18,0.0,12710.18
26382.65,0.0,26382.65
31358.5,0.0,31358.5
