log_dowry,elementary_plus,junior_plus,college,ethnicity,year,mar_year,mar_age,husband_elementary,husband_junior,husband_college,husband_mar_age,pre_marriage_asset,muslim,multiple_wives
10.819778,0.0,0.0,0.0,Sunda,2007.0,,,0.0,0.0,0.0,,1000000.0,1.0,1.0
10.819778,0.0,0.0,0.0,Melayu,2007.0,2006.0,17.0,1.0,1.0,0.0,27.0,0.0,1.0,0.0
10.308952,0.0,0.0,0.0,Melayu,2007.0,2006.0,21.0,0.0,0.0,0.0,27.0,400000.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Betawi,2007.0,2005.0,17.0,0.0,0.0,0.0,25.0,1260000.0,1.0,0.0
10.819778,1.0,1.0,0.0,Jawa,2000.0,1996.0,,1.0,0.0,0.0,24.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2000.0,20.0,,,,,1500000.0,1.0,
12.94801,1.0,1.0,0.0,Melayu,2007.0,2007.0,19.0,1.0,1.0,0.0,22.0,0.0,1.0,0.0
10.819778,0.0,0.0,0.0,Melayu,2007.0,,17.0,1.0,0.0,0.0,,500000.0,1.0,
3.218876,0.0,0.0,0.0,Betawi,2000.0,,,,,,,,1.0,0.0
11.91839,1.0,0.0,0.0,Cirebon,2007.0,2006.0,24.0,1.0,0.0,0.0,23.0,500000.0,1.0,0.0
9.2103405,1.0,0.0,0.0,Melayu,2007.0,2002.0,20.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0
11.512925,0.0,0.0,0.0,Melayu,2007.0,2001.0,19.0,0.0,0.0,0.0,19.0,200000.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Melayu,2007.0,2003.0,16.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0
13.122363,0.0,0.0,0.0,Melayu,2007.0,,21.0,1.0,1.0,0.0,,5000000.0,1.0,
9.2103405,0.0,0.0,0.0,Cirebon,2007.0,2000.0,,1.0,0.0,0.0,24.0,,1.0,0.0
13.815511,1.0,1.0,0.0,Jawa,2007.0,2003.0,23.0,1.0,1.0,0.0,24.0,2700000.0,0.0,0.0
11.512925,1.0,0.0,0.0,Sunda,2007.0,2005.0,24.0,0.0,0.0,0.0,30.0,200000.0,1.0,0.0
11.512925,0.0,0.0,0.0,Sunda,2007.0,2004.0,22.0,1.0,1.0,0.0,26.0,400000.0,1.0,0.0
9.903487,0.0,0.0,0.0,Betawi,2000.0,1994.0,19.0,0.0,0.0,0.0,23.0,,1.0,0.0
13.96393,0.0,0.0,0.0,Betawi,2007.0,1996.0,17.0,0.0,0.0,0.0,21.0,,1.0,0.0
9.2103405,0.0,0.0,0.0,Melayu,2007.0,,20.0,0.0,0.0,0.0,,0.0,1.0,
10.819778,,,,Jawa,2007.0,1990.0,,1.0,1.0,0.0,26.0,,1.0,0.0
9.2103405,0.0,0.0,0.0,Jawa,2000.0,1999.0,18.0,0.0,0.0,0.0,22.0,,1.0,0.0
8.517193,0.0,0.0,0.0,Jawa,2007.0,,29.0,0.0,0.0,0.0,,0.0,1.0,
10.819778,0.0,0.0,0.0,Jawa,2000.0,1998.0,,1.0,1.0,0.0,20.0,,1.0,0.0
9.2103405,0.0,0.0,0.0,Jawa,2007.0,,19.0,0.0,0.0,0.0,,500000.0,1.0,
10.819778,0.0,0.0,0.0,95.0,2007.0,,,0.0,0.0,0.0,,500000.0,1.0,
10.819778,0.0,0.0,0.0,Jawa,2007.0,,21.0,0.0,0.0,0.0,,0.0,1.0,
10.819778,,,,Jawa,2007.0,2007.0,20.0,,,,20.0,0.0,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2007.0,,19.0,0.0,0.0,0.0,,0.0,1.0,
14.151983,1.0,1.0,1.0,Jawa,2007.0,2004.0,23.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0
13.122363,1.0,0.0,0.0,Jawa,2007.0,,18.0,,,,,500000.0,1.0,
10.819778,0.0,0.0,0.0,Jawa,2007.0,,18.0,1.0,1.0,0.0,,0.0,1.0,
10.819778,0.0,0.0,0.0,Jawa,2000.0,1997.0,33.0,,,,30.0,,1.0,0.0
9.2103405,0.0,0.0,0.0,Sunda,2007.0,2005.0,27.0,0.0,0.0,0.0,27.0,0.0,1.0,0.0
9.2103405,0.0,0.0,0.0,Jawa,2000.0,1982.0,22.0,0.0,0.0,0.0,22.0,,1.0,0.0
12.206073,1.0,0.0,0.0,Banjar,2007.0,2001.0,14.0,1.0,1.0,0.0,27.0,0.0,1.0,1.0
10.819778,0.0,0.0,0.0,Sunda,2000.0,2000.0,,,,,32.0,,1.0,0.0
9.903487,0.0,0.0,0.0,Sunda,2000.0,,,1.0,0.0,0.0,,,1.0,0.0
11.512925,0.0,0.0,0.0,Cirebon,2007.0,2004.0,40.0,1.0,1.0,1.0,68.0,,1.0,1.0
10.819778,,,,Jawa,2007.0,2001.0,21.0,,,,24.0,100000.0,1.0,0.0
12.611538,1.0,1.0,0.0,Sunda,2007.0,,19.0,1.0,0.0,0.0,,500000.0,1.0,
9.903487,0.0,0.0,0.0,Jawa,2007.0,2002.0,18.0,0.0,0.0,0.0,29.0,200000.0,1.0,0.0
,,,,Sunda,2007.0,2007.0,18.0,1.0,0.0,0.0,29.0,500000.0,1.0,0.0
9.2103405,0.0,0.0,0.0,95.0,2000.0,1999.0,39.0,,,,56.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Sunda,2007.0,1995.0,17.0,0.0,0.0,0.0,22.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2000.0,19.0,1.0,0.0,0.0,,,1.0,
14.220976,1.0,1.0,0.0,Jawa,2007.0,2003.0,20.0,1.0,1.0,0.0,19.0,0.0,1.0,0.0
11.512925,0.0,0.0,0.0,Jawa,2007.0,,35.0,,,,,0.0,1.0,
12.206073,,,,Sunda,2007.0,2002.0,20.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0
9.2103405,1.0,0.0,0.0,Jawa,2007.0,1998.0,18.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0
10.819778,1.0,0.0,0.0,95.0,2007.0,2002.0,20.0,1.0,0.0,0.0,23.0,1500000.0,1.0,0.0
12.611538,0.0,0.0,0.0,Jawa,2007.0,,16.0,,,,,0.0,1.0,
10.819778,0.0,0.0,0.0,Sunda,2007.0,2005.0,20.0,0.0,0.0,0.0,21.0,330000.0,1.0,0.0
20.723267,,,,Jawa,2007.0,2007.0,17.0,,,,23.0,0.0,1.0,0.0
13.122363,1.0,1.0,1.0,Sunda,2007.0,2004.0,20.0,1.0,1.0,0.0,21.0,1000000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2000.0,19.0,1.0,0.0,0.0,20.0,20000000.0,1.0,0.0
14.220976,1.0,1.0,0.0,95.0,2007.0,,17.0,1.0,1.0,0.0,,200000.0,1.0,
10.819778,1.0,1.0,0.0,Jawa,2007.0,2007.0,21.0,1.0,1.0,0.0,22.0,2500000.0,1.0,0.0
9.903487,0.0,0.0,0.0,Jawa,2007.0,,17.0,1.0,0.0,0.0,,0.0,1.0,
12.611538,1.0,0.0,0.0,Jawa,2007.0,2005.0,20.0,1.0,1.0,0.0,20.0,0.0,1.0,0.0
10.308952,0.0,0.0,0.0,95.0,2007.0,,16.0,0.0,0.0,0.0,,1300000.0,1.0,
10.819778,1.0,0.0,0.0,Jawa,2007.0,2007.0,18.0,0.0,0.0,0.0,18.0,200000.0,1.0,0.0
11.91839,1.0,0.0,0.0,95.0,2007.0,2006.0,,0.0,0.0,0.0,19.0,,1.0,0.0
11.512925,1.0,0.0,0.0,95.0,2007.0,2007.0,24.0,1.0,1.0,0.0,23.0,0.0,1.0,0.0
10.819778,,,,Sunda,2000.0,1996.0,,1.0,0.0,0.0,20.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2007.0,29.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0
14.557447,1.0,1.0,1.0,95.0,2007.0,2006.0,22.0,1.0,0.0,0.0,26.0,100000.0,1.0,0.0
14.508657,1.0,1.0,1.0,95.0,2007.0,2004.0,20.0,1.0,1.0,1.0,32.0,5000000.0,1.0,0.0
10.819778,1.0,0.0,0.0,Jawa,2007.0,2002.0,22.0,,,,25.0,300000.0,1.0,0.0
9.903487,0.0,0.0,0.0,Jawa,2007.0,,22.0,,,,,0.0,1.0,
11.91839,1.0,0.0,0.0,95.0,2007.0,2000.0,16.0,1.0,1.0,0.0,20.0,0.0,1.0,0.0
12.072541,1.0,1.0,0.0,95.0,2007.0,1996.0,20.0,1.0,1.0,0.0,29.0,0.0,1.0,0.0
14.827111,1.0,1.0,1.0,Sunda,2007.0,2004.0,24.0,1.0,1.0,1.0,24.0,7000000.0,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2007.0,2000.0,,,,,25.0,,1.0,0.0
10.819778,0.0,0.0,0.0,Jawa,2000.0,1998.0,,0.0,0.0,0.0,17.0,,1.0,0.0
,1.0,0.0,0.0,Jawa,2007.0,2004.0,15.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0
9.903487,1.0,0.0,0.0,Sunda,2007.0,2000.0,17.0,1.0,1.0,0.0,,100000.0,1.0,
12.206073,,,,Jawa,2007.0,,19.0,0.0,0.0,0.0,,,1.0,
10.819778,1.0,0.0,0.0,Jawa,2007.0,2007.0,35.0,0.0,0.0,0.0,51.0,4250000.0,1.0,0.0
12.611538,0.0,0.0,0.0,Jawa,2007.0,2003.0,,,,,21.0,,1.0,0.0
13.142166,0.0,0.0,0.0,95.0,2007.0,2007.0,22.0,0.0,0.0,0.0,23.0,3000000.0,1.0,0.0
12.388394,,,,Kutai,2007.0,2003.0,19.0,1.0,0.0,0.0,19.0,0.0,1.0,0.0
7.3132205,,,,Jawa,2007.0,1965.0,18.0,0.0,0.0,0.0,,,1.0,
13.997832,,,,Jawa,2007.0,2002.0,24.0,0.0,0.0,0.0,30.0,,1.0,0.0
12.206073,0.0,0.0,0.0,Sunda,2007.0,,,0.0,0.0,0.0,32.0,,1.0,0.0
14.690979,1.0,1.0,1.0,Sunda,2000.0,1996.0,26.0,1.0,1.0,1.0,31.0,,1.0,0.0
11.77529,0.0,0.0,0.0,Cirebon,2007.0,2002.0,24.0,1.0,1.0,0.0,34.0,,1.0,0.0
13.527828,1.0,0.0,0.0,Betawi,2007.0,2006.0,,,,,25.0,,1.0,0.0
14.403297,1.0,1.0,0.0,Betawi,2007.0,2006.0,21.0,1.0,0.0,0.0,24.0,0.0,1.0,0.0
12.206073,1.0,1.0,0.0,Betawi,2007.0,2003.0,17.0,1.0,1.0,0.0,18.0,900000.0,1.0,0.0
13.171153,1.0,0.0,0.0,Betawi,2007.0,2005.0,21.0,1.0,1.0,0.0,32.0,1000000.0,1.0,0.0
13.815511,1.0,1.0,1.0,Betawi,2007.0,2001.0,22.0,1.0,1.0,0.0,25.0,1000000.0,1.0,0.0
13.815511,1.0,1.0,0.0,Sunda,2007.0,1996.0,26.0,1.0,1.0,0.0,28.0,,1.0,0.0
12.429216,1.0,1.0,0.0,Minang,2007.0,1999.0,16.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0
12.206073,,,,Melayu,2007.0,2003.0,18.0,1.0,1.0,0.0,28.0,250000.0,1.0,0.0
14.603968,,,,Betawi,2007.0,2007.0,21.0,1.0,1.0,0.0,30.0,,1.0,0.0
13.122363,,,,Cirebon,2007.0,2000.0,22.0,1.0,1.0,0.0,28.0,,1.0,0.0
13.910821,1.0,1.0,0.0,Cirebon,2007.0,2004.0,21.0,1.0,1.0,0.0,25.0,600000.0,1.0,0.0
13.815511,1.0,1.0,1.0,Cirebon,2007.0,,21.0,1.0,1.0,0.0,,6000000.0,1.0,
14.508657,1.0,1.0,0.0,Palembang,2007.0,2007.0,25.0,1.0,1.0,0.0,25.0,1500000.0,1.0,0.0
11.225244,0.0,0.0,0.0,Betawi,2007.0,2004.0,43.0,0.0,0.0,0.0,,2000000.0,1.0,
15.424949,1.0,1.0,0.0,Betawi,2007.0,2004.0,20.0,1.0,1.0,0.0,24.0,3000000.0,1.0,0.0
,1.0,1.0,0.0,Bali,2000.0,1987.0,23.0,1.0,1.0,1.0,30.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2007.0,23.0,1.0,1.0,0.0,32.0,0.0,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1995.0,24.0,1.0,1.0,0.0,25.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2001.0,23.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0
16.012735,1.0,1.0,0.0,Bali,2007.0,1989.0,,1.0,1.0,0.0,26.0,,0.0,0.0
18.133,1.0,1.0,1.0,Bali,2007.0,2002.0,23.0,1.0,1.0,0.0,26.0,0.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2001.0,24.0,1.0,0.0,0.0,25.0,1000000.0,0.0,0.0
12.8992195,1.0,1.0,0.0,Bali,2007.0,2002.0,25.0,1.0,1.0,1.0,34.0,6000000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,2000.0,21.0,0.0,0.0,0.0,23.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2000.0,1998.0,20.0,1.0,1.0,0.0,26.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2002.0,20.0,1.0,1.0,0.0,25.0,1000000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,1989.0,24.0,0.0,0.0,0.0,25.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2004.0,23.0,1.0,1.0,0.0,23.0,1000000.0,0.0,0.0
,1.0,1.0,1.0,Bali,2007.0,2000.0,22.0,1.0,1.0,0.0,21.0,3000000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2000.0,1997.0,27.0,0.0,0.0,0.0,28.0,,0.0,1.0
,0.0,0.0,0.0,Bali,2000.0,2000.0,24.0,1.0,1.0,0.0,25.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2004.0,20.0,1.0,1.0,0.0,29.0,0.0,0.0,0.0
13.122363,1.0,1.0,1.0,Bali,2000.0,1997.0,19.0,1.0,1.0,0.0,21.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2002.0,19.0,1.0,1.0,0.0,25.0,200000.0,0.0,0.0
,1.0,1.0,1.0,Bali,2007.0,2004.0,24.0,1.0,1.0,0.0,32.0,500000.0,0.0,0.0
,1.0,1.0,0.0,Bali,2000.0,1998.0,21.0,1.0,1.0,0.0,26.0,,0.0,0.0
16.118095,1.0,1.0,0.0,Bali,2007.0,2001.0,23.0,1.0,1.0,0.0,30.0,500000.0,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2007.0,19.0,1.0,1.0,0.0,23.0,10000000.0,0.0,0.0
,1.0,1.0,1.0,Bali,2000.0,2000.0,21.0,1.0,1.0,0.0,21.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1998.0,32.0,1.0,1.0,0.0,37.0,,0.0,0.0
,1.0,1.0,1.0,Bali,2007.0,2002.0,30.0,1.0,1.0,1.0,34.0,14500000.0,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2000.0,20.0,1.0,1.0,0.0,20.0,2000000.0,0.0,0.0
15.319588,1.0,1.0,1.0,95.0,2007.0,2007.0,30.0,1.0,1.0,1.0,30.0,3000000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2000.0,2000.0,13.0,1.0,1.0,0.0,19.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2007.0,20.0,1.0,1.0,0.0,24.0,700000.0,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,1998.0,22.0,1.0,1.0,0.0,22.0,500000.0,0.0,0.0
13.122363,1.0,1.0,1.0,Bali,2000.0,1989.0,26.0,1.0,1.0,1.0,27.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2004.0,42.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
,1.0,1.0,0.0,Bali,2000.0,1999.0,20.0,1.0,1.0,0.0,20.0,,0.0,0.0
11.512925,1.0,1.0,0.0,Bali,2000.0,1996.0,25.0,1.0,1.0,0.0,25.0,,1.0,0.0
16.811243,1.0,1.0,0.0,Bali,2007.0,2007.0,20.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0
,1.0,0.0,0.0,Bali,2000.0,1975.0,,,,,18.0,,0.0,0.0
,1.0,0.0,0.0,Sunda,2007.0,2000.0,14.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0
13.815511,1.0,1.0,0.0,Bali,2000.0,1998.0,29.0,1.0,1.0,1.0,33.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1998.0,16.0,0.0,0.0,0.0,19.0,,0.0,0.0
,1.0,1.0,1.0,Bali,2007.0,2000.0,33.0,1.0,1.0,0.0,31.0,6000000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2007.0,2002.0,20.0,1.0,1.0,0.0,22.0,500000.0,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2006.0,21.0,1.0,0.0,0.0,32.0,100000.0,0.0,0.0
16.118095,1.0,1.0,1.0,Bugis,2007.0,2005.0,31.0,1.0,1.0,1.0,35.0,2500000.0,1.0,0.0
11.472103,1.0,1.0,1.0,Bali,2000.0,1991.0,24.0,1.0,1.0,1.0,26.0,,0.0,0.0
9.903487,0.0,0.0,0.0,Bali,2000.0,1999.0,20.0,0.0,0.0,0.0,21.0,,0.0,0.0
14.731801,1.0,1.0,1.0,Bali,2007.0,2007.0,19.0,1.0,1.0,1.0,22.0,3000000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,2000.0,34.0,1.0,1.0,0.0,39.0,,0.0,1.0
10.819778,1.0,0.0,0.0,Bali,2007.0,2002.0,25.0,1.0,1.0,0.0,31.0,500000.0,0.0,0.0
14.914123,1.0,1.0,1.0,Bali,2000.0,1991.0,,1.0,1.0,1.0,29.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2006.0,24.0,1.0,1.0,0.0,27.0,5000000.0,0.0,0.0
,1.0,1.0,0.0,Bali,2000.0,2000.0,31.0,1.0,1.0,1.0,35.0,,0.0,0.0
,1.0,1.0,1.0,Bali,2000.0,1985.0,25.0,1.0,1.0,0.0,27.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2000.0,,1.0,1.0,1.0,35.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2002.0,20.0,0.0,0.0,0.0,20.0,400000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2000.0,1994.0,23.0,1.0,1.0,0.0,31.0,,0.0,0.0
,1.0,1.0,1.0,Bali,2000.0,2000.0,27.0,1.0,0.0,0.0,29.0,,0.0,0.0
,1.0,1.0,1.0,Bali,2007.0,2000.0,27.0,1.0,0.0,0.0,31.0,1000000.0,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2004.0,21.0,1.0,1.0,0.0,22.0,,0.0,0.0
,,,,Bali,2007.0,2001.0,,1.0,1.0,0.0,,6000000.0,,0.0
,1.0,0.0,0.0,Bali,2007.0,2001.0,,1.0,1.0,0.0,29.0,,0.0,1.0
,1.0,0.0,0.0,Bali,2000.0,1996.0,21.0,1.0,1.0,0.0,23.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2000.0,1999.0,27.0,1.0,0.0,0.0,27.0,,0.0,0.0
,,,,Bali,2000.0,,,0.0,0.0,0.0,,200000.0,0.0,
15.201805,1.0,1.0,0.0,Bali,2007.0,2003.0,21.0,1.0,0.0,0.0,24.0,200000.0,0.0,0.0
11.225244,1.0,1.0,0.0,Bali,2000.0,1999.0,19.0,1.0,1.0,0.0,29.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2000.0,21.0,,,,38.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2000.0,34.0,1.0,1.0,0.0,39.0,1000000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2000.0,1997.0,25.0,0.0,0.0,0.0,33.0,,0.0,0.0
,1.0,0.0,0.0,Bali,2007.0,1981.0,20.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2001.0,16.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0
,,,,Bali,2007.0,,,0.0,0.0,0.0,,,0.0,
,0.0,0.0,0.0,Bali,2007.0,,,0.0,0.0,0.0,41.0,,0.0,1.0
,1.0,0.0,0.0,Bali,2007.0,2004.0,29.0,1.0,0.0,0.0,27.0,3000000.0,0.0,0.0
,,,,Bali,2007.0,,,,,,,1000000.0,0.0,
,0.0,0.0,0.0,Bali,2000.0,1952.0,24.0,0.0,0.0,0.0,29.0,,0.0,0.0
14.220976,1.0,0.0,0.0,Bali,2007.0,2002.0,25.0,1.0,1.0,0.0,33.0,300000.0,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2003.0,18.0,1.0,1.0,0.0,23.0,2000000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1967.0,18.0,1.0,0.0,0.0,27.0,0.0,0.0,1.0
14.220976,1.0,1.0,0.0,Bali,2007.0,2006.0,22.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,,13.0,,,,,,0.0,
,1.0,1.0,0.0,Bali,2007.0,2001.0,,1.0,1.0,0.0,24.0,,0.0,0.0
14.508657,1.0,1.0,1.0,Bali,2007.0,,22.0,1.0,1.0,1.0,,3000000.0,0.0,
,1.0,0.0,0.0,Bali,2000.0,1997.0,25.0,1.0,0.0,0.0,24.0,,0.0,0.0
,1.0,1.0,1.0,Bali,2007.0,2005.0,22.0,1.0,1.0,1.0,23.0,500000.0,0.0,0.0
12.206073,1.0,1.0,0.0,Bali,2000.0,1985.0,18.0,1.0,1.0,1.0,28.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1980.0,23.0,0.0,0.0,0.0,21.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2000.0,1995.0,18.0,1.0,1.0,0.0,25.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2000.0,1997.0,22.0,1.0,1.0,0.0,22.0,,0.0,0.0
,1.0,1.0,1.0,Bali,2000.0,2000.0,27.0,1.0,1.0,1.0,28.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2005.0,,1.0,1.0,0.0,37.0,,0.0,1.0
10.819778,0.0,0.0,0.0,Sasak,2007.0,,25.0,0.0,0.0,0.0,,0.0,1.0,
,1.0,1.0,1.0,Bali,2007.0,,24.0,1.0,1.0,1.0,,,0.0,
,0.0,0.0,0.0,Bali,2000.0,1999.0,23.0,1.0,1.0,0.0,29.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2003.0,24.0,1.0,1.0,0.0,27.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,1998.0,15.0,0.0,0.0,0.0,33.0,,0.0,1.0
,1.0,0.0,0.0,Bali,2007.0,2005.0,28.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2000.0,,0.0,0.0,0.0,20.0,,0.0,1.0
,1.0,1.0,1.0,Bali,2007.0,2007.0,25.0,1.0,1.0,1.0,22.0,10000000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2007.0,,26.0,1.0,1.0,0.0,,0.0,0.0,
,0.0,0.0,0.0,Bali,2007.0,2003.0,14.0,1.0,1.0,0.0,21.0,2000000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,2000.0,17.0,1.0,0.0,0.0,20.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2006.0,18.0,1.0,1.0,1.0,21.0,900000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2003.0,21.0,1.0,0.0,0.0,24.0,20000000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2000.0,1998.0,17.0,1.0,0.0,0.0,18.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1995.0,21.0,0.0,0.0,0.0,20.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,2000.0,20.0,0.0,0.0,0.0,18.0,,0.0,0.0
,1.0,1.0,1.0,Bali,2007.0,2005.0,24.0,1.0,0.0,0.0,21.0,200000.0,0.0,1.0
,1.0,0.0,0.0,Bali,2007.0,2005.0,20.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,2000.0,19.0,0.0,0.0,0.0,25.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,1974.0,17.0,0.0,0.0,0.0,23.0,,0.0,
,1.0,0.0,0.0,Bali,2007.0,2007.0,15.0,1.0,1.0,0.0,23.0,700000.0,0.0,1.0
,0.0,0.0,0.0,Bali,2000.0,2000.0,25.0,1.0,1.0,0.0,24.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,2000.0,20.0,1.0,0.0,0.0,28.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1975.0,,0.0,0.0,0.0,35.0,,0.0,1.0
,1.0,0.0,0.0,Bali,2000.0,1997.0,15.0,1.0,1.0,0.0,20.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1999.0,14.0,,,,19.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2002.0,,0.0,0.0,0.0,29.0,,0.0,0.0
13.304685,1.0,1.0,0.0,Bali,2007.0,2008.0,33.0,1.0,1.0,0.0,38.0,100000.0,0.0,0.0
,,,,Bali,2007.0,2003.0,36.0,0.0,0.0,0.0,,,0.0,
15.894952,0.0,0.0,0.0,Bali,2007.0,2004.0,16.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2004.0,26.0,0.0,0.0,0.0,24.0,100000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2001.0,24.0,1.0,0.0,0.0,23.0,1000000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,1982.0,27.0,1.0,1.0,0.0,28.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,,,0.0,0.0,0.0,,,0.0,0.0
,,,,Bali,2000.0,,,0.0,0.0,0.0,,0.0,0.0,
,1.0,1.0,0.0,Bali,2000.0,1998.0,25.0,0.0,0.0,0.0,25.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,2007.0,24.0,1.0,0.0,0.0,25.0,14000000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2000.0,1999.0,18.0,0.0,0.0,0.0,25.0,,0.0,0.0
,1.0,1.0,0.0,Bali,2007.0,,26.0,0.0,0.0,0.0,,500000.0,0.0,
,0.0,0.0,0.0,Bali,2007.0,2007.0,17.0,1.0,0.0,0.0,18.0,1000000.0,0.0,0.0
13.815511,0.0,0.0,0.0,Bali,2007.0,2003.0,41.0,0.0,0.0,0.0,30.0,,0.0,0.0
15.894952,0.0,0.0,0.0,Bali,2007.0,2008.0,17.0,1.0,0.0,0.0,22.0,200000.0,0.0,0.0
,1.0,0.0,0.0,Bali,2007.0,2000.0,15.0,1.0,0.0,0.0,16.0,200000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2005.0,17.0,0.0,0.0,0.0,20.0,1000000.0,0.0,0.0
,0.0,0.0,0.0,Bali,2007.0,2000.0,18.0,0.0,0.0,0.0,21.0,,0.0,0.0
,0.0,0.0,0.0,Bali,2000.0,1995.0,22.0,0.0,0.0,0.0,25.0,,0.0,0.0
15.201805,1.0,1.0,0.0,Bali,2007.0,2006.0,16.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
,1.0,1.0,1.0,Bali,2007.0,2003.0,20.0,1.0,0.0,0.0,25.0,2000000.0,0.0,0.0
